,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
36,37,May 10,True,SDP,"W,4-3",11.0,4,3,2,1,7,11,1,1,3.32,42,158,95,0.0,0.0,3,1,32,0,0,1,1,1,0,0,5,Brennan Miller,"P.López (5-69), B.Stewart (2-H), J.López (4-BSv), J.Durán (4), G.Jax (0-W)"
37,38,May 11,True,SDP,"W,5-3",9.0,6,3,3,0,2,10,2,1,3.31,36,151,97,0.0,0.0,0,0,33,3,0,0,0,0,0,0,4,Brock Ballou,"B.Ober (5-54), E.Pagán (1-W), B.Stewart (0-H), J.López (0-Sv)"
38,39,May 12,True,CHC,"L,2-6",9.0,11,6,6,0,4,12,1,0,3.38,41,172,104,0.0,0.0,0,1,35,3,0,0,0,2,0,0,5,Pat Hoberg,"S.Gray (5-64), J.Morán (5-H), G.Jax (1-BL), J.Alcalá (2), D.Rodríguez (99)"
39,40,May 13,True,CHC,"W,11-1",9.0,6,1,1,0,7,14,0,0,3.32,40,181,119,0.0,0.0,0,0,33,1,0,0,0,0,0,0,3,Emil Jimenez,"J.Ryan (5-73-W), J.Morán (0), C.Sands (29)"
40,41,May 14,True,CHC,"W,16-3",9.0,6,3,3,0,1,9,2,0,3.31,34,142,95,1.0,1.0,0,0,33,1,0,0,0,0,0,0,4,Chris Segal,"L.Varland (4-59-W), E.Pagán (2), J.López (2), J.Alcalá (1)"
41,42,May 15,False,LAD,"L,8-9",11.2,11,9,7,2,4,11,3,0,3.38,50,195,138,1.0,0.0,2,0,45,3,0,2,0,0,1,0,6,Phil Cuzzi,"P.López (4-38), B.Stewart (3), E.Pagán (0), G.Jax (2), J.Durán (4), J.López (0-L)"
42,43,May 16,False,LAD,"W,5-1",9.0,8,1,1,0,3,9,0,0,3.32,37,155,95,2.0,0.0,0,1,34,4,0,0,0,0,0,0,4,Shane Livensparger,"B.Ober (4-61-W), B.Stewart (0-H), J.Morán (2-H), G.Jax (0)"
43,44,May 17,False,LAD,"L,3-7",8.0,9,7,7,0,5,8,1,0,3.41,38,150,97,2.0,2.0,1,1,32,0,1,0,0,1,1,0,5,Dan Bellino,"S.Gray (4-45), J.Morán (0), J.De León (99-L), E.Pagán (1-BSv), C.Sands (3)"
44,45,May 19,False,LAA,"L,4-5",8.0,10,5,4,1,2,11,0,0,3.44,35,138,100,2.0,0.0,1,0,32,2,1,0,0,1,0,1,3,Bill Miller,"J.Ryan (5-56), G.Jax (2-BL), B.Stewart (2)"
45,46,May 20,False,LAA,"W,6-2",9.0,8,2,2,0,1,10,1,1,3.4,37,145,97,2.0,0.0,0,0,35,2,0,0,0,0,0,0,5,Roberto Ortiz,"L.Varland (5-50-W), J.Morán (2-H), J.López (4), B.Stewart (0), J.Durán (4)"
46,47,May 21,False,LAA,"L,2-4",8.0,9,4,4,0,3,11,0,0,3.43,36,144,92,2.0,1.0,2,0,32,3,0,1,0,1,0,0,3,Jeremy Riggs,"P.López (5-60-L), J.López (0), J.De León (3)"
47,48,May 22,True,SFG,"L,1-4",9.0,5,4,4,0,5,10,1,0,3.44,38,160,101,0.0,0.0,0,0,33,3,0,0,0,0,2,0,4,Alex Tosi,"B.Ober (5-44-L), E.Pagán (4), G.Jax (2), C.Sands (4)"
48,49,May 23,True,SFG,"L,3-4",9.0,10,4,4,0,4,12,1,0,3.45,41,170,109,6.0,2.0,0,0,37,3,0,0,0,0,0,0,6,Tony Randazzo,"S.Gray (5-51), J.Morán (2-H), B.Stewart (2-H), J.López (1-BL), G.Jax (0), E.Pagán (0)"
49,50,May 24,True,SFG,"W,7-1",9.0,10,1,1,0,4,14,0,0,3.4,43,185,125,3.0,0.0,0,0,39,4,0,0,0,0,1,0,5,Todd Tichenor,"J.Ryan (4-53-W), B.Stewart (0), J.Morán (0-H), J.De León (2), J.Durán (3)"
50,51,May 26,True,TOR,"L,1-3",9.0,8,3,3,0,1,6,2,0,3.39,35,140,101,0.0,0.0,0,0,34,2,1,0,0,0,1,1,3,Bruce Dreckman,"L.Varland (5-49-L), E.Pagán (2), J.De León (1)"
51,52,May 27,True,TOR,"W,9-7",9.0,10,7,7,0,3,10,3,1,3.46,40,144,94,3.0,1.0,0,0,36,0,1,0,0,0,0,0,5,Stu Scheurwater,"P.López (5-46-W), J.Morán (2-H), J.Durán (2), J.López (3), B.Stewart (2-Sv)"
52,53,May 28,True,TOR,"L,0-3",9.0,7,3,2,1,2,9,0,1,3.43,34,157,99,1.0,0.0,0,1,31,1,0,0,0,0,0,1,5,Malachi Moore,"B.Ober (5-55-L), G.Jax (4), E.Pagán (1), J.De León (1), C.Sands (5)"
53,54,May 29,False,HOU,"W,7-5",10.0,8,5,5,0,3,8,1,1,3.46,39,132,86,2.0,2.0,0,0,35,2,0,0,0,0,0,3,4,Vic Carapazza,"S.Gray (5-50), B.Stewart (1-BSv), J.López (1), J.Durán (1-W)"
54,55,May 30,False,HOU,"L,1-5",8.0,5,5,5,0,5,10,2,0,3.49,33,145,94,2.0,0.0,0,0,27,1,0,0,0,1,0,1,4,Jerry Layne,"J.Ryan (5-37-L), C.Sands (1), J.Morán (2), G.Jax (1)"
55,56,May 31,False,HOU,"W,8-2",9.0,6,2,2,0,2,9,2,2,3.46,36,131,93,2.0,0.0,0,0,32,0,0,0,0,0,0,1,4,Adam Hamari,"L.Varland (4-73-W), J.López (1), B.Stewart (1), J.De León (2)"
56,57,Jun 1,True,CLE,"W,7-6",9.0,9,6,6,0,1,6,0,0,3.51,38,133,96,2.0,0.0,0,0,37,1,0,0,0,0,1,0,3,Ryan Additon,"P.López (4-33), E.Pagán (3), G.Jax (1-W)"
57,58,Jun 2,True,CLE,"W,1-0",9.0,8,0,0,0,1,6,0,1,3.45,36,132,95,3.0,0.0,1,0,34,1,0,1,0,0,0,1,4,Dan Merzel,"B.Ober (4-67), J.Morán (2), B.Stewart (1-W), J.Durán (3-Sv)"
58,59,Jun 3,True,CLE,"L,2-4",9.0,12,4,4,0,3,5,2,1,3.46,42,144,94,7.0,0.0,1,0,38,1,0,0,0,0,0,1,4,Lance Barksdale,"S.Gray (4-44-L), J.Morán (0), J.López (2), E.Pagán (1)"
59,60,Jun 4,True,CLE,"L,1-2",9.0,3,2,2,0,2,6,0,0,3.43,30,121,86,1.0,1.0,0,1,28,1,1,0,0,0,0,1,4,Will Little,"J.Ryan (4-65-L), C.Thielbar (32), J.De León (3), G.Jax (2)"
60,61,Jun 6,False,TBR,"L,0-7",8.0,7,7,7,0,4,7,2,0,3.5,35,110,72,1.0,1.0,0,0,30,1,1,0,1,0,0,0,2,Jeff Nelson,"L.Varland (5-33-L), E.Pagán (2)"
61,62,Jun 7,False,TBR,"L,1-2",8.0,6,2,2,0,1,8,2,0,3.48,30,107,76,0.0,0.0,0,0,29,0,0,0,0,0,0,0,3,CB Bucknor,"P.López (5-68), B.Stewart (4), J.Durán (4-L)"
62,63,Jun 8,False,TBR,"L,2-4",8.0,4,4,3,1,2,10,1,0,3.48,29,124,76,2.0,1.0,1,0,27,0,1,0,0,0,0,1,3,Chris Segal,"B.Ober (5-53-L), G.Jax (3), J.De León (3)"
63,64,Jun 9,False,TOR,"W,3-2",10.0,8,2,2,0,4,11,0,1,3.45,43,158,99,1.0,1.0,0,1,38,3,0,1,0,0,1,0,5,Ryan Blakney,"S.Gray (5-56), J.Morán (5-H), B.Stewart (1-BSv), G.Jax (0), J.Durán (1-W)"
64,65,Jun 10,False,TOR,"W,9-4",9.0,9,4,4,0,2,6,0,1,3.46,37,129,86,2.0,0.0,0,0,33,2,0,0,0,1,0,2,4,Marvin Hudson,"J.Ryan (5-51), J.López (6-W), J.De León (1), B.Stewart (0)"
65,66,Jun 11,False,TOR,"L,6-7",8.0,12,7,7,0,2,8,2,0,3.52,39,148,103,0.0,0.0,2,0,36,0,0,0,0,1,1,0,4,Hunter Wendelstedt,"L.Varland (4-40), J.Morán (1), G.Jax (1-H), E.Pagán (4-BL)"
66,67,Jun 13,True,MIL,"W,7-5",9.0,10,5,5,0,1,14,1,0,3.54,39,159,105,0.0,0.0,0,0,38,2,0,0,0,0,1,0,3,Mark Ripperger,"P.López (5-60), J.De León (2), J.Winder (43-W)"
67,68,Jun 14,True,MIL,"W,4-2",9.0,6,2,2,0,1,12,2,0,3.52,33,130,94,0.0,0.0,0,0,32,1,0,0,0,0,0,1,4,Dan Bellino,"B.Ober (5-58-W), B.Stewart (3-H), J.Durán (4-H), G.Jax (2-Sv)"
68,69,Jun 15,True,DET,"L,4-8",9.0,12,8,8,0,4,7,0,0,3.58,40,157,96,0.0,0.0,1,1,36,3,1,0,0,0,0,2,4,Adam Beck,"S.Gray (5-47), J.Morán (3-L), E.Pagán (3), J.López (4)"
69,70,Jun 16,True,DET,"L,1-7",9.0,9,7,7,0,1,8,3,0,3.63,36,131,95,0.0,0.0,0,0,34,2,0,0,0,1,0,0,2,Dan Iassogna,"J.Ryan (5-46-L), J.Winder (2)"
70,71,Jun 17,True,DET,"W,2-0",9.0,3,0,0,0,1,5,0,0,3.58,28,108,74,0.0,0.0,0,0,27,1,0,0,0,0,0,2,6,Ryan Wills,"J.De León (3-58), E.Pagán (1), B.Headrick (51-W), B.Stewart (2-H), G.Jax (2-H), J.Durán (2-Sv)"
71,72,Jun 18,True,DET,"L,4-6",9.0,11,6,6,0,3,7,2,0,3.61,39,150,102,2.0,2.0,0,1,35,2,2,0,0,1,0,1,3,Gabe Morales,"L.Varland (6-23-L), J.Balazovic (99), J.Morán (2)"
72,73,Jun 19,True,BOS,"L,3-9",9.0,10,9,8,1,7,9,1,1,3.67,44,169,110,3.0,2.0,0,0,36,4,1,0,0,0,0,1,5,Edwin Moscoso,"P.López (5-45-L), J.Morán (0), J.De León (1), E.Pagán (1), G.Jax (1)"
73,74,Jun 20,True,BOS,"L,4-10",9.0,15,10,10,0,2,5,3,2,3.76,45,161,102,0.0,0.0,0,0,41,2,0,0,0,0,0,1,4,Nate Tomlinson,"B.Ober (5-48-L), B.Headrick (2), O.Ortega (99), W.Castro (60)"
74,75,Jun 21,True,BOS,"W,5-4",10.0,10,4,4,0,4,11,1,0,3.76,42,164,105,0.0,0.0,2,1,38,2,1,1,0,0,0,0,5,David Rackley,"S.Gray (5-46), B.Stewart (3), G.Jax (1-H), J.Durán (3-BSv), J.Morán (1-W)"
75,76,Jun 22,True,BOS,"W,6-0",9.0,3,0,0,0,0,9,0,0,3.71,30,112,83,,,0,0,30,0,0,0,0,0,0,0,1,Chris Guccione,J.Ryan (5-90-W)
76,77,Jun 23,False,DET,"W,4-1",9.0,7,1,1,0,4,16,0,0,3.67,35,158,100,2.0,1.0,0,0,31,1,0,0,0,0,0,3,5,Lance Barrett,"K.Maeda (57-67-W), J.Morán (1), B.Stewart (1-H), G.Jax (1-H), J.Durán (1-Sv)"
77,78,Jun 24,False,DET,"L,2-3",8.0,8,3,3,0,2,11,0,0,3.67,34,135,97,1.0,0.0,0,0,32,0,0,0,0,0,0,0,4,Alex MacKay,"P.López (4-55-L), E.Pagán (4), J.De León (4), J.Balazovic (5)"
78,79,Jun 25,False,DET,"W,6-3",10.0,6,3,3,0,3,14,0,0,3.66,38,159,100,2.0,0.0,0,1,35,2,0,0,0,0,0,0,6,Alfonso Márquez,"B.Ober (4-57), J.Balazovic (0), B.Headrick (4), B.Stewart (1), G.Jax (1-W), J.Durán (1-Sv)"
79,80,Jun 26,False,ATL,"L,1-4",8.0,8,4,4,0,2,7,2,0,3.67,33,129,82,1.0,1.0,0,0,31,1,0,0,0,0,0,0,3,Alex Tosi,"S.Gray (4-52-L), E.Pagán (1), J.Winder (9)"
80,81,Jun 27,False,ATL,"L,2-6",8.0,10,6,6,0,2,8,5,0,3.7,36,149,104,0.0,0.0,0,0,34,0,1,0,0,0,0,0,3,Todd Tichenor,"J.Ryan (4-22-L), O.Ortega (6), B.Headrick (1)"
81,82,Jun 28,False,ATL,"L,0-3",8.0,6,3,3,0,3,8,1,0,3.7,32,136,86,0.0,0.0,2,0,28,1,0,0,0,1,0,1,3,Tom Hanahan,"K.Maeda (4-51-L), J.Morán (4), J.Balazovic (2)"
82,83,Jun 30,False,BAL,"W,8-1",9.0,4,1,1,0,3,9,1,0,3.66,34,136,92,0.0,0.0,0,0,31,0,0,0,0,0,0,0,4,Erich Bacchus,"P.López (5-65-W), J.Morán (1), E.Pagán (3), J.Balazovic (1)"
83,84,Jul 1,False,BAL,"W,1-0",9.0,3,0,0,0,0,8,0,1,3.62,31,104,73,0.0,0.0,1,0,30,0,0,0,0,0,0,0,3,Andy Fletcher,"B.Ober (5-81-W), G.Jax (5-H), J.Durán (5-Sv)"
84,85,Jul 2,False,BAL,"L,1-2",8.0,5,2,2,0,4,10,0,2,3.6,35,141,88,3.0,0.0,1,0,29,1,0,1,0,0,0,0,4,Mike Estabrook,"S.Gray (5-72), G.Jax (0-H), J.Durán (0-BL), E.Pagán (1)"
85,86,Jul 3,True,KCR,"W,8-4",9.0,9,4,4,0,3,13,2,0,3.61,39,154,103,1.0,0.0,2,0,36,2,0,0,0,0,0,0,5,Shane Livensparger,"J.Ryan (5-60), J.Morán (2-H), J.Balazovic (2-H), B.Headrick (5-BW), E.Pagán (0)"
86,87,Jul 4,True,KCR,"W,9-3",9.0,5,3,2,1,1,9,1,0,3.59,31,108,73,0.0,0.0,0,0,29,0,0,0,0,1,1,3,3,Mark Ripperger,"K.Maeda (5-73-W), O.Ortega (6), J.López (18)"
87,88,Jul 5,True,KCR,"W,5-0",9.0,4,0,0,0,0,12,0,0,3.55,30,100,76,,,0,0,30,2,0,0,0,0,0,0,1,Phil Cuzzi,P.López (4-91-W)
88,89,Jul 7,True,BAL,"L,1-3",10.0,5,3,2,1,4,11,0,0,3.53,37,147,100,0.0,0.0,0,1,30,2,0,0,1,2,0,0,5,Mike Muchlinski,"B.Ober (5-62), G.Jax (4), J.Morán (3), J.Durán (4-L), E.Pagán (3)"
89,90,Jul 8,True,BAL,"L,2-6",9.0,6,6,6,0,4,6,0,0,3.56,36,129,86,0.0,0.0,0,0,32,0,0,0,0,0,0,0,3,Ben May,"S.Gray (5-38-L), O.Ortega (3), J.López (3)"
90,91,Jul 9,True,BAL,"L,2-15",9.0,17,15,15,0,4,16,6,1,3.68,49,208,132,4.0,4.0,0,0,44,1,1,0,0,0,0,0,6,Jeff Nelson,"J.Ryan (5-41-L), J.Morán (1), E.Pagán (1), C.Sands (39), J.Balazovic (5), J.López (0)"
91,92,Jul 14,False,OAK,"W,5-4",9.0,7,4,4,0,6,10,0,1,3.69,40,169,109,2.0,0.0,1,0,32,3,1,0,0,1,0,1,6,Nic Lentz,"K.Maeda (9-41), E.Pagán (4), J.Balazovic (4), J.Morán (4), G.Jax (6-W), J.Durán (6-Sv)"
92,93,Jul 15,False,OAK,"W,10-7",9.0,10,7,7,0,4,12,2,0,3.72,40,156,100,2.0,0.0,3,0,35,0,1,0,0,1,0,1,5,Jeremie Rehak,"P.López (9-29), J.Morán (0-W), G.Jax (0-H), O.Ortega (6-H), J.Durán (0-Sv)"
93,94,Jul 16,False,OAK,"W,5-4",9.0,7,4,4,0,4,9,1,1,3.72,37,139,84,3.0,0.0,1,0,31,3,0,0,0,1,0,1,4,Chad Fairchild,"J.Ryan (6-50), J.López (6-W), E.Pagán (1-H), J.Durán (0-Sv)"
94,95,Jul 17,False,SEA,"L,6-7",8.0,7,7,7,0,4,7,1,1,3.76,35,138,82,1.0,0.0,1,0,30,1,0,0,0,0,0,1,3,Jim Wolf,"S.Gray (8-40-L), O.Ortega (1), J.López (0)"
95,96,Jul 18,False,SEA,"W,10-3",9.0,9,3,3,0,1,7,1,1,3.76,36,130,86,0.0,0.0,0,0,34,3,0,0,0,0,0,0,4,Mike Muchlinski,"B.Ober (10-51-W), J.Balazovic (3), E.Pagán (1), C.Sands (8)"
96,97,Jul 19,False,SEA,"W,6-3",9.0,5,3,3,0,0,14,2,1,3.75,32,126,91,1.0,1.0,0,0,31,0,0,0,0,0,0,1,4,Sean Barber,"K.Maeda (4-68), G.Jax (3-BSv), E.Pagán (0-W), J.Durán (2-Sv)"
97,98,Jul 20,False,SEA,"L,0-5",8.0,8,5,5,0,2,11,2,3,3.76,37,147,93,3.0,1.0,0,0,32,1,0,0,0,0,0,0,4,Alan Porter,"P.López (4-52-L), O.Ortega (2), J.López (2), C.Sands (1)"
98,99,Jul 21,True,CHW,"W,9-4",9.0,8,4,4,0,2,12,2,0,3.77,37,141,88,0.0,0.0,0,0,35,2,0,0,0,0,0,0,3,D.J. Reyburn,"J.Ryan (4-51-W), E.Pagán (1-H), J.Morán (5)"
99,100,Jul 22,True,CHW,"W,3-2",9.0,10,2,2,0,3,8,0,0,3.75,39,132,88,0.0,0.0,2,0,36,1,0,0,0,0,0,1,4,Clint Vondrak,"S.Gray (4-53), J.Balazovic (3-W), G.Jax (2-H), J.Durán (2-Sv)"
100,101,Jul 23,True,CHW,"W,5-4",12.0,11,4,2,2,0,13,2,0,3.72,45,162,118,0.0,0.0,1,1,45,1,0,0,0,0,0,1,6,John Libka,"B.Ober (4-58), O.Ortega (2), J.López (2), J.Durán (0), G.Jax (0), E.Pagán (1-W)"
101,102,Jul 24,True,SEA,"W,4-3",10.0,9,3,3,0,2,10,2,0,3.71,40,146,90,2.0,0.0,1,0,38,2,0,0,0,0,0,1,5,Rob Drake,"K.Maeda (4-63), J.Morán (2-H), J.Balazovic (1-H), G.Jax (0-BSv), J.López (0-W)"
102,103,Jul 25,True,SEA,"L,7-9",9.0,10,9,9,0,4,11,3,1,3.76,41,155,98,2.0,2.0,1,0,35,4,0,0,0,1,0,1,4,Bill Miller,"P.López (4-64), J.Morán (0), E.Pagán (1-BSv), O.Ortega (1-L)"
103,104,Jul 26,True,SEA,"L,7-8",9.0,10,8,8,0,4,12,3,0,3.8,40,163,109,3.0,0.0,0,0,36,3,0,0,0,0,0,1,3,Chad Whitson,"J.Ryan (4-36-L), J.Balazovic (1), J.Winder (29)"
