,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
67,68,Jun 14(2),False,DET,"W,6-5",9.0,6,5,5,0,3,8,3,0,3.84,36,140,94,0.0,0.0,0,0,33,0,0,0,0,0,0,0,4,Mark Carlson,"D.Dodd (19-29), C.McHugh (1-W), J.Jiménez (1-H), A.Minter (-1-Sv)"
68,69,Jun 15,True,COL,"W,8-3",9.0,7,3,3,0,2,12,2,0,3.83,36,144,95,0.0,0.0,1,0,34,0,0,0,0,0,0,0,2,Roberto Ortiz,"A.Smith-Shawver (5-50-W), M.Tonkin (3-Sv)"
69,70,Jun 16,True,COL,"W,8-1",9.0,7,1,1,0,4,10,0,0,3.79,36,139,87,3.0,0.0,0,1,32,1,0,0,0,0,0,0,3,Chad Whitson,"J.Shuster (5-54-W), K.Yates (1), B.Heller (99)"
70,71,Jun 17,True,COL,"W,10-2",9.0,6,2,2,0,2,9,1,0,3.76,35,149,105,0.0,0.0,0,0,33,1,0,0,0,0,0,0,4,Rob Drake,"B.Elder (5-64-W), J.Jiménez (2), A.Minter (2), N.Anderson (2)"
71,72,Jun 18,True,COL,"W,14-6",9.0,11,6,4,2,4,15,2,3,3.77,44,178,115,0.0,0.0,0,0,37,2,0,0,0,0,1,2,5,Mark Ripperger,"C.Morton (5-46-W), C.McHugh (3), K.Yates (1), B.Heller (1), R.Iglesias (3)"
72,73,Jun 20,False,PHI,"W,4-2",9.0,11,2,2,0,1,12,0,0,3.74,37,152,104,0.0,0.0,1,0,36,2,0,0,0,0,0,1,4,Alfonso Márquez,"S.Strider (5-61-W), A.Minter (2-H), N.Anderson (2-H), R.Iglesias (1-Sv)"
73,74,Jun 22,False,PHI,"W,5-1",10.0,4,1,0,1,3,10,0,1,3.69,37,151,96,0.0,0.0,1,0,32,0,0,0,0,1,0,1,4,Ramon De Jesus,"B.Elder (4-75), A.Minter (1), R.Iglesias (1-W), N.Anderson (1)"
74,75,Jun 23,False,CIN,"L,10-11",8.0,9,11,11,0,6,10,4,3,3.79,41,165,93,3.0,0.0,4,1,32,1,1,0,0,0,0,0,5,Chad Fairchild,"A.Smith-Shawver (7-34), C.McHugh (4-L), B.Heller (4), K.Yates (4), J.Jiménez (5)"
75,76,Jun 24,False,CIN,"W,7-6",9.0,10,6,6,0,2,10,4,0,3.82,39,168,114,2.0,0.0,2,0,37,0,0,0,0,0,0,0,5,Nic Lentz,"J.Shuster (7-33), M.Tonkin (8-W), N.Anderson (1-H), A.Minter (1-H), R.Iglesias (1-Sv)"
76,77,Jun 25,False,CIN,"W,7-6",9.0,11,6,6,0,6,12,1,0,3.85,43,190,119,3.0,2.0,3,0,36,4,0,0,1,0,0,1,6,Brock Ballou,"C.Morton (6-45-W), K.Yates (1-H), N.Anderson (0-H), A.Minter (0-H), J.Jiménez (1-H), R.Iglesias (0-Sv)"
77,78,Jun 26,True,MIN,"W,4-1",9.0,6,1,1,0,2,12,1,0,3.81,35,138,92,2.0,0.0,0,0,33,0,0,0,0,0,0,0,4,Alex Tosi,"S.Strider (5-75-W), C.McHugh (2-H), B.Heller (2-H), K.Yates (0-Sv)"
78,79,Jun 27,True,MIN,"W,6-2",9.0,7,2,2,0,5,5,0,1,3.79,38,141,87,0.0,0.0,0,0,31,3,0,0,0,1,1,3,3,Todd Tichenor,"B.Elder (4-56-W), M.Tonkin (2), B.Heller (0)"
79,80,Jun 28,True,MIN,"W,3-0",9.0,4,0,0,0,1,14,0,0,3.74,31,137,95,2.0,0.0,1,0,30,1,0,0,0,0,0,0,5,Tom Hanahan,"K.Allard (99-65), K.Yates (1-W), A.Minter (2-H), J.Jiménez (2-H), R.Iglesias (2-Sv)"
80,81,Jun 30,True,MIA,"W,16-4",9.0,8,4,3,1,1,10,2,0,3.73,36,151,93,0.0,0.0,0,0,35,2,0,0,0,0,1,1,3,Sean Barber,"M.Soroka (25-55-W), C.McHugh (3), M.Tonkin (2)"
81,82,Jul 1,True,MIA,"W,7-0",9.0,6,0,0,0,2,6,0,0,3.68,35,154,95,2.0,0.0,0,0,33,1,0,0,0,0,0,0,5,Alan Porter,"C.Morton (5-65-W), K.Yates (2), N.Anderson (5), B.Heller (3), J.Jiménez (2)"
82,83,Jul 2,True,MIA,"W,6-3",9.0,8,3,2,1,1,12,0,0,3.66,36,143,97,3.0,1.0,0,1,35,1,0,0,0,0,1,0,4,Jim Wolf,"S.Strider (5-60-W), A.Minter (3-H), B.Heller (0-H), R.Iglesias (3-Sv)"
83,84,Jul 3,False,CLE,"W,4-2",9.0,8,2,2,0,3,2,0,0,3.64,38,118,70,3.0,0.0,1,0,35,3,0,0,0,0,0,0,4,Brian O'Nora,"B.Elder (5-51-W), A.Minter (0-H), N.Anderson (1-H), R.Iglesias (0-Sv)"
84,85,Jul 4,False,CLE,"L,5-6",9.2,11,6,5,1,3,6,1,0,3.66,42,151,101,0.0,0.0,4,0,39,1,0,2,0,0,0,1,6,Pat Hoberg,"K.Allard (5-49), C.McHugh (3-H), K.Yates (2-BSv), J.Jiménez (2), N.Anderson (0), R.Iglesias (0-L)"
85,86,Jul 5,False,CLE,"W,8-1",9.0,7,1,1,0,3,7,0,4,3.63,40,162,98,2.0,0.0,0,0,33,2,0,0,0,0,0,1,3,Edwin Jimenez,"M.Soroka (4-55), M.Tonkin (4-W), B.Heller (2)"
86,87,Jul 7,False,TBR,"W,2-1",9.0,6,1,1,0,3,9,1,0,3.6,33,118,74,1.0,0.0,1,2,30,1,0,0,0,0,0,1,4,Vic Carapazza,"C.Morton (5-65-W), A.Minter (3-H), N.Anderson (2-H), R.Iglesias (2-Sv)"
87,88,Jul 8,False,TBR,"W,6-1",9.0,4,1,0,1,2,13,0,1,3.55,34,138,96,1.0,0.0,0,0,31,1,0,0,0,0,0,0,5,Ramon De Jesus,"S.Strider (5-75-W), K.Yates (3), A.Minter (0), B.Heller (2), C.McHugh (3)"
88,89,Jul 9,False,TBR,"L,4-10",8.0,10,10,10,0,5,5,2,0,3.63,38,148,87,0.0,0.0,1,0,33,3,0,0,0,0,0,1,4,Roberto Ortiz,"B.Elder (5-16-L), M.Tonkin (3), J.Jiménez (4), K.Allard (4)"
89,90,Jul 14,True,CHW,"W,9-0",9.0,5,0,0,0,1,6,0,0,3.59,29,118,78,0.0,0.0,0,0,28,0,0,0,0,0,0,4,3,Lance Barksdale,"C.Morton (6-74-W), B.Heller (5), L.Luetge (45)"
90,91,Jul 15,True,CHW,"L,5-6",9.0,11,6,6,0,0,13,1,0,3.62,37,132,98,0.0,0.0,0,0,36,4,0,0,1,0,0,0,3,Dan Merzel,"S.Strider (6-46-L), J.Jiménez (5), M.Tonkin (5)"
91,92,Jul 16,True,CHW,"L,1-8",9.0,14,8,8,0,2,8,2,0,3.67,41,134,93,5.0,0.0,0,0,38,1,0,0,1,0,0,2,6,Ryan Additon,"K.Allard (6-25-L), C.McHugh (7), B.Heller (1), M.Soroka (10), K.Yates (7), R.Iglesias (8)"
92,93,Jul 18,True,ARI,"L,13-16",9.0,16,16,13,3,3,7,3,1,3.77,50,188,121,4.0,2.0,3,0,45,3,1,0,1,0,1,0,7,Pat Hoberg,"B.Elder (8-23), M.Tonkin (2), B.Heller (1-BSv), J.Jiménez (2-H), K.Yates (1-BSv), R.Iglesias (1-L), D.Rodríguez (50)"
93,94,Jul 19,True,ARI,"L,3-5",9.0,9,5,5,0,5,7,0,0,3.78,41,149,94,2.0,0.0,2,0,36,4,0,0,0,0,0,0,3,Nestor Ceja,"C.Morton (4-42-L), C.McHugh (2), L.Luetge (4)"
94,95,Jul 20,True,ARI,"W,7-5",9.0,6,5,5,0,2,15,3,1,3.79,36,145,100,0.0,0.0,1,0,33,0,1,0,0,0,0,0,4,Brian O'Nora,"S.Strider (4-60), B.Heller (1), K.Yates (1-W), R.Iglesias (1-Sv)"
95,96,Jul 21,False,MIL,"W,6-4",9.0,6,4,4,0,5,10,1,0,3.8,35,149,91,0.0,0.0,0,0,30,2,0,0,0,0,0,2,4,Mark Wegner,"M.Soroka (4-46-W), B.Heller (0-H), J.Jiménez (2-H), K.Yates (0-Sv)"
96,97,Jul 22,False,MIL,"L,3-4",8.0,8,4,3,1,2,8,0,0,3.79,34,126,79,1.0,0.0,0,0,30,2,0,0,0,2,0,1,4,Malachi Moore,"A.Winans (99-49), M.Tonkin (3), C.McHugh (2), J.Jiménez (0-L)"
97,98,Jul 23,False,MIL,"W,4-2",9.0,7,2,2,0,3,9,1,0,3.77,35,158,102,0.0,0.0,1,0,31,0,0,0,0,1,0,2,4,Bruce Dreckman,"B.Elder (4-56), D.Hernández (99-W), B.Heller (1-H), R.Iglesias (2-Sv)"
